# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
1.850015e+01 -3.113492e+01 -4.330060e-01 -3.656313e-01 -2.294630e-04 5.944011e-05
1.857131e+01 -3.106377e+01 -4.900930e-01 -4.228360e-01 -1.117736e-04 1.713127e-04
1.864246e+01 -3.099262e+01 -5.488863e-01 -4.819032e-01 1.620799e-04 2.863444e-04
1.871361e+01 -3.092146e+01 -6.085367e-01 -5.418417e-01 4.501492e-04 4.039228e-04
1.878477e+01 -3.085031e+01 -6.662558e-01 -5.997036e-01 5.929619e-04 5.224576e-04
1.885592e+01 -3.077915e+01 -7.177079e-01 -6.512981e-01 7.353574e-04 6.448597e-04
1.892708e+01 -3.070800e+01 -7.583570e-01 -6.920885e-01 8.766800e-04 7.698500e-04
1.899823e+01 -3.063684e+01 -7.848621e-01 -7.187315e-01 1.014605e-03 8.973715e-04
1.906939e+01 -3.056569e+01 -7.954758e-01 -7.294858e-01 1.155213e-03 1.027422e-03
1.914054e+01 -3.049453e+01 -7.895989e-01 -7.237443e-01 1.290575e-03 1.159672e-03
1.921170e+01 -3.042338e+01 -7.675587e-01 -7.018369e-01 1.423433e-03 1.293786e-03
1.928285e+01 -3.035223e+01 -7.306946e-01 -6.651064e-01 1.556948e-03 1.430062e-03
1.935400e+01 -3.028107e+01 -6.818625e-01 -6.164034e-01 1.686111e-03 1.568411e-03
1.942516e+01 -3.020992e+01 -6.253597e-01 -5.600268e-01 1.812294e-03 1.708760e-03
1.949631e+01 -3.013876e+01 -5.657418e-01 -5.005182e-01 1.921609e-03 1.851088e-03
1.956747e+01 -3.006761e+01 -5.063013e-01 -4.410461e-01 1.890048e-03 1.995642e-03
1.963862e+01 -2.999645e+01 -4.485603e-01 -3.832756e-01 1.860544e-03 2.144177e-03
1.970978e+01 -2.992530e+01 -3.936729e-01 -3.285325e-01 2.004847e-03 2.292950e-03
1.978093e+01 -2.985415e+01 -3.447339e-01 -2.797402e-01 2.151504e-03 2.443572e-03
1.985208e+01 -2.978299e+01 -3.038336e-01 -2.389902e-01 2.301842e-03 2.596444e-03
1.992324e+01 -2.971184e+01 -2.740626e-01 -2.093714e-01 2.453938e-03 2.751050e-03
1.999439e+01 -2.964068e+01 -2.560119e-01 -1.914757e-01 2.609029e-03 2.907442e-03
2.006555e+01 -2.956953e+01 -2.486689e-01 -1.842999e-01 2.776206e-03 3.065703e-03
2.013670e+01 -2.949837e+01 -2.516185e-01 -1.874028e-01 2.929524e-03 3.225782e-03
2.020786e+01 -2.942722e+01 -2.645917e-01 -2.005898e-01 3.143236e-03 3.387473e-03
2.027901e+01 -2.935606e+01 -2.866948e-01 -2.228771e-01 3.327489e-03 3.538690e-03
2.035017e+01 -2.928491e+01 -3.152508e-01 -2.515697e-01 3.464118e-03 3.687455e-03
2.042132e+01 -2.921376e+01 -3.459855e-01 -2.824494e-01 3.609106e-03 3.837239e-03
2.049247e+01 -2.914260e+01 -3.739095e-01 -3.105467e-01 3.782347e-03 3.988006e-03
2.056363e+01 -2.907145e+01 -3.949132e-01 -3.317225e-01 3.954485e-03 4.139672e-03
2.063478e+01 -2.900029e+01 -4.061360e-01 -3.431179e-01 4.127070e-03 4.292244e-03
2.070594e+01 -2.892914e+01 -4.059544e-01 -3.431165e-01 4.307285e-03 4.445758e-03
2.077709e+01 -2.885798e+01 -3.943735e-01 -3.317250e-01 4.496679e-03 4.600025e-03
2.084825e+01 -2.878683e+01 -3.730388e-01 -3.105794e-01 4.685745e-03 4.755308e-03
2.091940e+01 -2.871567e+01 -3.448202e-01 -2.825430e-01 4.867986e-03 4.911544e-03
2.099056e+01 -2.864452e+01 -3.138362e-01 -2.517300e-01 5.038932e-03 5.068883e-03
2.106171e+01 -2.857337e+01 -2.850732e-01 -2.231329e-01 5.204871e-03 5.227641e-03
2.113286e+01 -2.850221e+01 -2.627949e-01 -2.010244e-01 5.374715e-03 5.390040e-03
2.120402e+01 -2.843106e+01 -2.495283e-01 -1.880291e-01 5.645990e-03 5.563886e-03
2.127517e+01 -2.835990e+01 -2.464412e-01 -1.851201e-01 5.824074e-03 5.742844e-03
2.134633e+01 -2.828875e+01 -2.536910e-01 -1.924928e-01 5.946979e-03 5.922969e-03
2.141748e+01 -2.821759e+01 -2.715917e-01 -2.105950e-01 6.148517e-03 6.104064e-03
2.148864e+01 -2.814644e+01 -3.012317e-01 -2.404129e-01 6.326333e-03 6.285602e-03
2.155979e+01 -2.807528e+01 -3.419854e-01 -2.814269e-01 6.586716e-03 6.467975e-03
2.163095e+01 -2.800413e+01 -3.907597e-01 -3.303941e-01 6.779537e-03 6.650078e-03
2.170210e+01 -2.793298e+01 -4.454608e-01 -3.852897e-01 6.974086e-03 6.833151e-03
2.177325e+01 -2.786182e+01 -5.031721e-01 -4.431913e-01 7.164344e-03 7.018133e-03
2.184441e+01 -2.779067e+01 -5.626253e-01 -5.024469e-01 6.966844e-03 7.203365e-03
2.191556e+01 -2.771951e+01 -6.220537e-01 -5.620531e-01 7.144585e-03 7.389450e-03
2.198672e+01 -2.764836e+01 -6.783295e-01 -6.185175e-01 7.333234e-03 7.577544e-03
2.205787e+01 -2.757720e+01 -7.268924e-01 -6.672671e-01 7.519856e-03 7.767204e-03
2.212903e+01 -2.750605e+01 -7.634482e-01 -7.040046e-01 7.701650e-03 7.957622e-03
2.220018e+01 -2.743489e+01 -7.851620e-01 -7.258972e-01 7.880345e-03 8.148905e-03
2.227134e+01 -2.736374e+01 -7.906961e-01 -7.316143e-01 8.063331e-03 8.341321e-03
2.234249e+01 -2.729259e+01 -7.797498e-01 -7.208372e-01 8.232608e-03 8.535638e-03
2.241364e+01 -2.722143e+01 -7.529191e-01 -6.941851e-01 8.411184e-03 8.731869e-03
2.248480e+01 -2.715028e+01 -7.119588e-01 -6.534012e-01 8.587554e-03 8.929856e-03
2.255595e+01 -2.707912e+01 -6.602316e-01 -6.018528e-01 8.766368e-03 9.129556e-03
2.262711e+01 -2.700797e+01 -6.022688e-01 -5.440800e-01 8.956388e-03 9.332209e-03
2.269826e+01 -2.693681e+01 -5.423108e-01 -4.843952e-01 9.229586e-03 9.536985e-03
2.276942e+01 -2.686566e+01 -4.829278e-01 -4.254957e-01 9.713098e-03 9.742651e-03
2.284057e+01 -2.679450e+01 -4.256622e-01 -3.684307e-01 9.913668e-03 9.948112e-03
2.291173e+01 -2.672335e+01 -3.722550e-01 -3.152203e-01 1.011048e-02 1.015554e-02
2.298288e+01 -2.665220e+01 -3.255360e-01 -2.686916e-01 1.030077e-02 1.036632e-02
2.305403e+01 -2.658104e+01 -2.877200e-01 -2.310458e-01 1.047105e-02 1.057936e-02
2.312519e+01 -2.650989e+01 -2.616332e-01 -2.051488e-01 1.066074e-02 1.079482e-02
2.319634e+01 -2.643873e+01 -2.470012e-01 -1.906596e-01 1.080365e-02 1.101055e-02
2.326750e+01 -2.636758e+01 -2.428229e-01 -1.866922e-01 1.101449e-02 1.122823e-02
2.333865e+01 -2.629642e+01 -2.488575e-01 -1.929660e-01 1.125371e-02 1.144784e-02
2.340981e+01 -2.622527e+01 -2.648254e-01 -2.091589e-01 1.147868e-02 1.167446e-02
2.348096e+01 -2.615411e+01 -2.892858e-01 -2.338419e-01 1.170130e-02 1.191072e-02
2.355212e+01 -2.608296e+01 -3.190281e-01 -2.638113e-01 1.192836e-02 1.214988e-02
2.362327e+01 -2.601181e+01 -3.494066e-01 -2.944052e-01 1.214381e-02 1.239171e-02
2.369442e+01 -2.594065e+01 -3.755604e-01 -3.207664e-01 1.235117e-02 1.263623e-02
2.376558e+01 -2.586950e+01 -3.937798e-01 -3.391968e-01 1.256220e-02 1.288335e-02
2.383673e+01 -2.579834e+01 -4.015702e-01 -3.472108e-01 1.278581e-02 1.313284e-02
2.390789e+01 -2.572719e+01 -3.977405e-01 -3.436469e-01 1.305152e-02 1.338448e-02
2.397904e+01 -2.565603e+01 -3.828776e-01 -3.290595e-01 1.332708e-02 1.363837e-02
2.405020e+01 -2.558488e+01 -3.590281e-01 -3.054781e-01 1.359518e-02 1.389426e-02
2.412135e+01 -2.551373e+01 -3.294220e-01 -2.761312e-01 1.385446e-02 1.415199e-02
2.419250e+01 -2.544257e+01 -2.985608e-01 -2.455740e-01 1.415834e-02 1.441152e-02
2.426366e+01 -2.537142e+01 -2.713791e-01 -2.186537e-01 1.441979e-02 1.467255e-02
2.433481e+01 -2.530026e+01 -2.517366e-01 -1.992211e-01 1.462966e-02 1.493247e-02
2.440597e+01 -2.522911e+01 -2.416052e-01 -1.893518e-01 1.489176e-02 1.518515e-02
2.447712e+01 -2.515795e+01 -2.416453e-01 -1.896582e-01 1.515813e-02 1.543975e-02
2.454828e+01 -2.508680e+01 -2.520393e-01 -2.003264e-01 1.543225e-02 1.569654e-02
2.461943e+01 -2.501564e+01 -2.734256e-01 -2.220159e-01 1.573548e-02 1.595601e-02
2.469059e+01 -2.494449e+01 -3.067546e-01 -2.556312e-01 1.602180e-02 1.621849e-02
2.476174e+01 -2.487334e+01 -3.502561e-01 -2.994056e-01 1.629473e-02 1.648341e-02
2.483289e+01 -2.480218e+01 -4.011401e-01 -3.505699e-01 1.657505e-02 1.675158e-02
2.490405e+01 -2.473103e+01 -4.570524e-01 -4.067640e-01 1.685674e-02 1.702171e-02
2.497520e+01 -2.465987e+01 -5.151239e-01 -4.653409e-01 1.736222e-02 1.729335e-02
2.504636e+01 -2.458872e+01 -5.746651e-01 -5.251183e-01 1.759841e-02 1.756783e-02
2.511751e+01 -2.451756e+01 -6.335401e-01 -5.843015e-01 1.790662e-02 1.784452e-02
2.518867e+01 -2.444641e+01 -6.879140e-01 -6.389844e-01 1.821561e-02 1.812250e-02
2.525982e+01 -2.437525e+01 -7.331456e-01 -6.845238e-01 1.852341e-02 1.840277e-02
2.533098e+01 -2.430410e+01 -7.653139e-01 -7.169908e-01 1.882209e-02 1.868526e-02
2.540213e+01 -2.423295e+01 -7.820975e-01 -7.340596e-01 1.910736e-02 1.896991e-02
2.547328e+01 -2.416179e+01 -7.825043e-01 -7.347460e-01 1.938684e-02 1.925662e-02
2.554444e+01 -2.409064e+01 -7.665086e-01 -7.190212e-01 1.965781e-02 1.954469e-02
2.561559e+01 -2.401948e+01 -7.350178e-01 -6.877991e-01 1.992650e-02 1.983407e-02
2.568675e+01 -2.394833e+01 -6.902568e-01 -6.432967e-01 2.018507e-02 2.012500e-02
2.575790e+01 -2.387717e+01 -6.360518e-01 -5.893520e-01 2.044542e-02 2.041792e-02
2.582906e+01 -2.380602e+01 -5.770541e-01 -5.306118e-01 2.070279e-02 2.071168e-02
2.590021e+01 -2.373486e+01 -5.171833e-01 -4.709638e-01 2.092569e-02 2.100707e-02
2.597137e+01 -2.366371e+01 -4.585802e-01 -4.125191e-01 2.108406e-02 2.130389e-02
2.604252e+01 -2.359256e+01 -4.021223e-01 -3.563478e-01 2.137066e-02 2.160232e-02
2.611367e+01 -2.352140e+01 -3.504723e-01 -3.049932e-01 2.166604e-02 2.190225e-02
2.618483e+01 -2.345025e+01 -3.060698e-01 -2.609012e-01 2.197661e-02 2.220491e-02
2.625598e+01 -2.337909e+01 -2.715900e-01 -2.267277e-01 2.228294e-02 2.250764e-02
2.632714e+01 -2.330794e+01 -2.490479e-01 -2.044846e-01 2.258192e-02 2.281092e-02
2.639829e+01 -2.323678e+01 -2.375908e-01 -1.933169e-01 2.287130e-02 2.311542e-02
2.646945e+01 -2.316563e+01 -2.365118e-01 -1.925368e-01 2.317026e-02 2.342087e-02
2.654060e+01 -2.309447e+01 -2.456263e-01 -2.019589e-01 2.347778e-02 2.372706e-02
2.661176e+01 -2.302332e+01 -2.643439e-01 -2.210289e-01 2.383024e-02 2.402822e-02
2.668291e+01 -2.295217e+01 -2.907905e-01 -2.477976e-01 2.415228e-02 2.433239e-02
2.675406e+01 -2.288101e+01 -3.212099e-01 -2.785022e-01 2.443747e-02 2.463774e-02
2.682522e+01 -2.280986e+01 -3.506949e-01 -3.083056e-01 2.475585e-02 2.494508e-02
2.689637e+01 -2.273870e+01 -3.746698e-01 -3.325877e-01 2.506314e-02 2.525410e-02
2.696753e+01 -2.266755e+01 -3.898242e-01 -3.480507e-01 2.537172e-02 2.556464e-02
2.703868e+01 -2.259639e+01 -3.940448e-01 -3.525874e-01 2.568777e-02 2.587699e-02
2.710984e+01 -2.252524e+01 -3.866743e-01 -3.455436e-01 2.601446e-02 2.619167e-02
2.718099e+01 -2.245408e+01 -3.687708e-01 -3.279749e-01 2.634926e-02 2.650887e-02
2.725215e+01 -2.238293e+01 -3.427377e-01 -3.022794e-01 2.668692e-02 2.682876e-02
2.732330e+01 -2.231178e+01 -3.121772e-01 -2.720681e-01 2.703606e-02 2.715191e-02
2.739445e+01 -2.224062e+01 -2.819082e-01 -2.421405e-01 2.737744e-02 2.747841e-02
2.746561e+01 -2.216947e+01 -2.566645e-01 -2.172318e-01 2.771246e-02 2.780867e-02
2.753676e+01 -2.209831e+01 -2.398057e-01 -2.006468e-01 2.798627e-02 2.814044e-02
2.760792e+01 -2.202716e+01 -2.327625e-01 -1.939386e-01 2.832131e-02 2.847834e-02
2.767907e+01 -2.195600e+01 -2.359430e-01 -1.974526e-01 2.865480e-02 2.881975e-02
2.775023e+01 -2.188485e+01 -2.495468e-01 -2.114537e-01 2.905209e-02 2.916471e-02
2.782138e+01 -2.181369e+01 -2.745781e-01 -2.367915e-01 2.935858e-02 2.951330e-02
2.789254e+01 -2.174254e+01 -3.114082e-01 -2.739322e-01 2.966918e-02 2.986632e-02
2.796369e+01 -2.167139e+01 -3.573534e-01 -3.202054e-01 2.999716e-02 3.022250e-02
2.803484e+01 -2.160023e+01 -4.101205e-01 -3.732955e-01 3.032021e-02 3.058270e-02
2.810600e+01 -2.152908e+01 -4.669578e-01 -4.304481e-01 3.063549e-02 3.094672e-02
2.817715e+01 -2.145792e+01 -5.257831e-01 -4.895524e-01 3.091453e-02 3.131446e-02
2.824831e+01 -2.138677e+01 -5.853890e-01 -5.495297e-01 3.128584e-02 3.168645e-02
2.831946e+01 -2.131561e+01 -6.433179e-01 -6.078201e-01 3.164734e-02 3.206237e-02
2.839062e+01 -2.124446e+01 -6.952991e-01 -6.601998e-01 3.204586e-02 3.244242e-02
2.846177e+01 -2.117331e+01 -7.368108e-01 -7.020953e-01 3.242965e-02 3.282575e-02
2.853292e+01 -2.110215e+01 -7.643830e-01 -7.300341e-01 3.279628e-02 3.321254e-02
2.860408e+01 -2.103100e+01 -7.761541e-01 -7.421722e-01 3.316326e-02 3.360280e-02
2.867523e+01 -2.095984e+01 -7.714483e-01 -7.378503e-01 3.354724e-02 3.399671e-02
2.874639e+01 -2.088869e+01 -7.505140e-01 -7.173007e-01 3.393181e-02 3.439421e-02
2.881754e+01 -2.081753e+01 -7.146065e-01 -6.817831e-01 3.432174e-02 3.479600e-02
2.888870e+01 -2.074638e+01 -6.664468e-01 -6.340284e-01 3.472675e-02 3.520237e-02
2.895985e+01 -2.067522e+01 -6.102644e-01 -5.782571e-01 3.513797e-02 3.561329e-02
2.903101e+01 -2.060407e+01 -5.506405e-01 -5.190595e-01 3.556420e-02 3.602831e-02
2.910216e+01 -2.053292e+01 -4.912338e-01 -4.599442e-01 3.585561e-02 3.644683e-02
2.917331e+01 -2.046176e+01 -4.330656e-01 -4.022096e-01 3.628926e-02 3.687101e-02
2.924447e+01 -2.039061e+01 -3.777379e-01 -3.473268e-01 3.673406e-02 3.729941e-02
2.931562e+01 -2.031945e+01 -3.281493e-01 -2.981934e-01 3.718926e-02 3.773218e-02
2.938678e+01 -2.024830e+01 -2.864178e-01 -2.569360e-01 3.766347e-02 3.816748e-02
2.945793e+01 -2.017714e+01 -2.556002e-01 -2.266235e-01 3.816855e-02 3.860858e-02
2.952909e+01 -2.010599e+01 -2.366281e-01 -2.080933e-01 3.861032e-02 3.905436e-02
2.960024e+01 -2.003483e+01 -2.284090e-01 -2.003441e-01 3.908026e-02 3.950456e-02
2.967140e+01 -1.996368e+01 -2.304913e-01 -2.028971e-01 3.955103e-02 3.995928e-02
2.974255e+01 -1.989253e+01 -2.426916e-01 -2.155725e-01 4.002608e-02 4.041876e-02
2.981370e+01 -1.982137e+01 -2.640741e-01 -2.374985e-01 4.056960e-02 4.087759e-02
2.988486e+01 -1.975022e+01 -2.922305e-01 -2.661541e-01 4.106875e-02 4.133903e-02
2.995601e+01 -1.967906e+01 -3.229255e-01 -2.973203e-01 4.154004e-02 4.180394e-02
3.002717e+01 -1.960791e+01 -3.511514e-01 -3.260118e-01 4.200561e-02 4.227096e-02
3.009832e+01 -1.953675e+01 -3.727130e-01 -3.480362e-01 4.246838e-02 4.274030e-02
3.016948e+01 -1.946560e+01 -3.846826e-01 -3.604710e-01 4.293363e-02 4.321213e-02
3.024063e+01 -1.939444e+01 -3.853535e-01 -3.616219e-01 4.341353e-02 4.368650e-02
3.031179e+01 -1.932329e+01 -3.746081e-01 -3.513649e-01 4.390199e-02 4.416299e-02
3.038294e+01 -1.925214e+01 -3.539524e-01 -3.312370e-01 4.442976e-02 4.464170e-02
3.045409e+01 -1.918098e+01 -3.261341e-01 -3.039627e-01 4.497381e-02 4.512276e-02
3.052525e+01 -1.910983e+01 -2.951660e-01 -2.735480e-01 4.552720e-02 4.560621e-02
3.059640e+01 -1.903867e+01 -2.660550e-01 -2.449635e-01 4.605369e-02 4.609281e-02
3.066756e+01 -1.896752e+01 -2.431958e-01 -2.225965e-01 4.654580e-02 4.658259e-02
3.073871e+01 -1.889636e+01 -2.292854e-01 -2.092143e-01 4.707411e-02 4.707985e-02
3.080987e+01 -1.882521e+01 -2.254329e-01 -2.058872e-01 4.759941e-02 4.757871e-02
3.088102e+01 -1.875405e+01 -2.318410e-01 -2.128254e-01 4.812951e-02 4.807953e-02
3.095218e+01 -1.868290e+01 -2.489534e-01 -2.304486e-01 4.864040e-02 4.858269e-02
3.102333e+01 -1.861175e+01 -2.776407e-01 -2.597041e-01 4.920851e-02 4.908839e-02
3.109448e+01 -1.854059e+01 -3.176844e-01 -3.002682e-01 4.972900e-02 4.959487e-02
3.116564e+01 -1.846944e+01 -3.659339e-01 -3.490447e-01 5.025600e-02 5.010357e-02
3.123679e+01 -1.839828e+01 -4.203069e-01 -4.039443e-01 5.078261e-02 5.061375e-02
3.130795e+01 -1.832713e+01 -4.778731e-01 -4.620401e-01 5.131213e-02 5.112536e-02
3.137910e+01 -1.825597e+01 -5.373791e-01 -5.217961e-01 5.156215e-02 5.163841e-02
3.145026e+01 -1.818482e+01 -5.968778e-01 -5.817831e-01 5.205043e-02 5.215171e-02
3.152141e+01 -1.811366e+01 -6.535003e-01 -6.389234e-01 5.256833e-02 5.266552e-02
3.159257e+01 -1.804251e+01 -7.027768e-01 -6.886933e-01 5.306162e-02 5.318087e-02
3.166372e+01 -1.797136e+01 -7.403405e-01 -7.267452e-01 5.354996e-02 5.369796e-02
3.173487e+01 -1.790020e+01 -7.632231e-01 -7.501067e-01 5.402876e-02 5.421651e-02
3.180603e+01 -1.782905e+01 -7.699926e-01 -7.573572e-01 5.450983e-02 5.473623e-02
3.187718e+01 -1.775789e+01 -7.602714e-01 -7.481157e-01 5.498953e-02 5.525669e-02
3.194834e+01 -1.768674e+01 -7.345902e-01 -7.229186e-01 5.547358e-02 5.577768e-02
3.201949e+01 -1.761558e+01 -6.945960e-01 -6.834204e-01 5.596955e-02 5.629853e-02
3.209065e+01 -1.754443e+01 -6.435239e-01 -6.328606e-01 5.648191e-02 5.681930e-02
3.216180e+01 -1.747327e+01 -5.858794e-01 -5.757694e-01 5.703516e-02 5.734020e-02
3.223295e+01 -1.740212e+01 -5.260315e-01 -5.164904e-01 5.760409e-02 5.786188e-02
3.230411e+01 -1.733097e+01 -4.667414e-01 -4.578286e-01 5.823232e-02 5.838318e-02
3.237526e+01 -1.725981e+01 -4.093048e-01 -4.008977e-01 5.873807e-02 5.890498e-02
3.244642e+01 -1.718866e+01 -3.554953e-01 -3.476210e-01 5.927087e-02 5.942755e-02
3.251757e+01 -1.711750e+01 -3.081806e-01 -3.008668e-01 5.983134e-02 5.995089e-02
3.258873e+01 -1.704635e+01 -2.694996e-01 -2.627746e-01 6.042011e-02 6.047477e-02
3.265988e+01 -1.697519e+01 -2.424704e-01 -2.362853e-01 6.096010e-02 6.099717e-02
3.273104e+01 -1.690404e+01 -2.269232e-01 -2.212797e-01 6.150174e-02 6.152019e-02
3.280219e+01 -1.683289e+01 -2.219338e-01 -2.168273e-01 6.203869e-02 6.204356e-02
3.287334e+01 -1.676173e+01 -2.271867e-01 -2.226150e-01 6.257349e-02 6.256692e-02
3.294450e+01 -1.669058e+01 -2.424088e-01 -2.383769e-01 6.311330e-02 6.309092e-02
3.301565e+01 -1.661942e+01 -2.662428e-01 -2.627656e-01 6.366794e-02 6.361979e-02
3.308681e+01 -1.654827e+01 -2.957025e-01 -2.927477e-01 6.419037e-02 6.415036e-02
3.315796e+01 -1.647711e+01 -3.261714e-01 -3.237568e-01 6.473057e-02 6.468180e-02
3.322912e+01 -1.640596e+01 -3.527443e-01 -3.508740e-01 6.527491e-02 6.521469e-02
3.330027e+01 -1.633480e+01 -3.716381e-01 -3.702958e-01 6.580292e-02 6.574916e-02
3.337143e+01 -1.626365e+01 -3.803032e-01 -3.794792e-01 6.632115e-02 6.628559e-02
3.344258e+01 -1.619250e+01 -3.774742e-01 -3.771631e-01 6.683405e-02 6.682445e-02
3.351373e+01 -1.612134e+01 -3.635684e-01 -3.637697e-01 6.734647e-02 6.736642e-02
3.358489e+01 -1.605019e+01 -3.405042e-01 -3.412270e-01 6.786801e-02 6.791215e-02
3.365604e+01 -1.597903e+01 -3.113910e-01 -3.126545e-01 6.840865e-02 6.846208e-02
3.372720e+01 -1.590788e+01 -2.806657e-01 -2.824883e-01 6.896777e-02 6.901641e-02
3.379835e+01 -1.583672e+01 -2.532833e-01 -2.556673e-01 6.952919e-02 6.957526e-02
3.386951e+01 -1.576557e+01 -2.332300e-01 -2.360891e-01 7.000422e-02 7.013937e-02
3.394066e+01 -1.569441e+01 -2.225883e-01 -2.259986e-01 7.055540e-02 7.071640e-02
3.401182e+01 -1.562326e+01 -2.220926e-01 -2.260625e-01 7.111505e-02 7.130090e-02
3.408297e+01 -1.555211e+01 -2.319035e-01 -2.364382e-01 7.167983e-02 7.189313e-02
3.415412e+01 -1.548095e+01 -2.526702e-01 -2.577399e-01 7.221489e-02 7.249154e-02
3.422528e+01 -1.540980e+01 -2.853066e-01 -2.908779e-01 7.271649e-02 7.309543e-02
3.429643e+01 -1.533864e+01 -3.282935e-01 -3.344130e-01 7.326470e-02 7.370469e-02
3.436759e+01 -1.526749e+01 -3.787650e-01 -3.854278e-01 7.380797e-02 7.432213e-02
3.443874e+01 -1.519633e+01 -4.344390e-01 -4.416274e-01 7.433353e-02 7.494696e-02
3.450990e+01 -1.512518e+01 -4.925628e-01 -5.003099e-01 7.489236e-02 7.557984e-02
3.458105e+01 -1.505402e+01 -5.520391e-01 -5.602549e-01 7.536097e-02 7.621797e-02
3.465221e+01 -1.498287e+01 -6.110826e-01 -6.198636e-01 7.592614e-02 7.686157e-02
3.472336e+01 -1.491172e+01 -6.659612e-01 -6.752994e-01 7.648338e-02 7.751169e-02
3.479451e+01 -1.484056e+01 -7.120470e-01 -7.219433e-01 7.704146e-02 7.816816e-02
3.486567e+01 -1.476941e+01 -7.453346e-01 -7.557904e-01 7.760097e-02 7.883161e-02
3.493682e+01 -1.469825e+01 -7.634045e-01 -7.744276e-01 7.816823e-02 7.950265e-02
3.500798e+01 -1.462710e+01 -7.652009e-01 -7.768142e-01 7.875849e-02 8.018138e-02
3.507913e+01 -1.455594e+01 -7.506383e-01 -7.628716e-01 7.937850e-02 8.086659e-02
3.515029e+01 -1.448479e+01 -7.205540e-01 -7.334402e-01 8.003141e-02 8.155728e-02
3.522144e+01 -1.441363e+01 -6.770558e-01 -6.906270e-01 8.071639e-02 8.225280e-02
3.529260e+01 -1.434248e+01 -6.238832e-01 -6.381646e-01 8.142652e-02 8.295247e-02
3.536375e+01 -1.427133e+01 -5.656539e-01 -5.806921e-01 8.218338e-02 8.365709e-02
3.543490e+01 -1.420017e+01 -5.063214e-01 -5.221655e-01 8.298929e-02 8.436830e-02
3.550606e+01 -1.412902e+01 -4.477855e-01 -4.648391e-01 8.419879e-02 8.508687e-02
3.557721e+01 -1.405786e+01 -3.918175e-01 -4.097128e-01 8.504049e-02 8.581082e-02
3.564837e+01 -1.398671e+01 -3.404846e-01 -3.592605e-01 8.592112e-02 8.653933e-02
3.571952e+01 -1.391555e+01 -2.963616e-01 -3.159763e-01 8.675985e-02 8.727159e-02
3.579068e+01 -1.384440e+01 -2.620371e-01 -2.824868e-01 8.759485e-02 8.800817e-02
3.586183e+01 -1.377324e+01 -2.397718e-01 -2.610034e-01 8.837678e-02 8.875168e-02
3.593299e+01 -1.370209e+01 -2.287335e-01 -2.508750e-01 8.928663e-02 8.950088e-02
3.600414e+01 -1.363094e+01 -2.283285e-01 -2.513397e-01 9.015633e-02 9.025533e-02
3.607529e+01 -1.355978e+01 -2.383103e-01 -2.622181e-01 9.105299e-02 9.101251e-02
3.614645e+01 -1.348863e+01 -2.580414e-01 -2.827255e-01 9.182920e-02 9.177451e-02
3.621760e+01 -1.341747e+01 -2.851875e-01 -3.106722e-01 9.262981e-02 9.254312e-02
3.628876e+01 -1.334632e+01 -3.158727e-01 -3.421733e-01 9.344582e-02 9.331661e-02
3.635991e+01 -1.327516e+01 -3.451562e-01 -3.722825e-01 9.427150e-02 9.409505e-02
3.643107e+01 -1.320401e+01 -3.686941e-01 -3.966791e-01 9.513019e-02 9.487774e-02
3.650222e+01 -1.313285e+01 -3.834073e-01 -4.122621e-01 9.600006e-02 9.566700e-02
3.657337e+01 -1.306170e+01 -3.874097e-01 -4.171285e-01 9.686394e-02 9.646036e-02
3.664453e+01 -1.299055e+01 -3.803561e-01 -4.108793e-01 9.766836e-02 9.725668e-02
3.671568e+01 -1.291939e+01 -3.636096e-01 -3.948918e-01 9.842746e-02 9.805533e-02
3.678684e+01 -1.284824e+01 -3.398501e-01 -3.718714e-01 9.916647e-02 9.885487e-02
3.685799e+01 -1.277708e+01 -3.130186e-01 -3.457671e-01 9.989373e-02 9.965399e-02
3.692915e+01 -1.270593e+01 -2.881595e-01 -3.216903e-01 1.006759e-01 1.004586e-01
3.700030e+01 -1.263477e+01 -2.699862e-01 -3.043745e-01 1.015335e-01 1.012701e-01
3.707146e+01 -1.256362e+01 -2.618271e-01 -2.970219e-01 1.023399e-01 1.020829e-01
3.714261e+01 -1.249247e+01 -2.655092e-01 -3.014969e-01 1.031329e-01 1.028888e-01
3.721376e+01 -1.242131e+01 -2.819223e-01 -3.186753e-01 1.038983e-01 1.036949e-01
3.728492e+01 -1.235016e+01 -3.114623e-01 -3.489483e-01 1.046312e-01 1.045020e-01
3.735607e+01 -1.227900e+01 -3.518054e-01 -3.900215e-01 1.053612e-01 1.053124e-01
3.742723e+01 -1.220785e+01 -4.000484e-01 -4.390777e-01 1.061745e-01 1.061263e-01
3.749838e+01 -1.213669e+01 -4.535674e-01 -4.934011e-01 1.069788e-01 1.069428e-01
3.756954e+01 -1.206554e+01 -5.095512e-01 -5.501642e-01 1.077581e-01 1.077597e-01
3.764069e+01 -1.199438e+01 -5.671462e-01 -6.084074e-01 1.084064e-01 1.085777e-01
3.771185e+01 -1.192323e+01 -6.240912e-01 -6.661286e-01 1.091826e-01 1.093972e-01
3.778300e+01 -1.185208e+01 -6.764213e-01 -7.192246e-01 1.099485e-01 1.102197e-01
3.785415e+01 -1.178092e+01 -7.194672e-01 -7.630551e-01 1.107332e-01 1.110453e-01
