# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
1.575428e+00 -2.936003e+01 -3.982935e-01 -3.544998e-01 -5.933549e-03 -5.556066e-03
1.647039e+00 -2.928842e+01 -3.911801e-01 -3.474052e-01 -5.914744e-03 -5.542169e-03
1.718649e+00 -2.921681e+01 -3.734983e-01 -3.297557e-01 -5.882468e-03 -5.527212e-03
1.790259e+00 -2.914520e+01 -3.477463e-01 -3.040290e-01 -5.857136e-03 -5.510966e-03
1.861870e+00 -2.907358e+01 -3.176380e-01 -2.739438e-01 -5.834099e-03 -5.493308e-03
1.933480e+00 -2.900197e+01 -2.881099e-01 -2.444039e-01 -5.845856e-03 -5.474141e-03
2.005091e+00 -2.893036e+01 -2.639628e-01 -2.203131e-01 -5.789619e-03 -5.453543e-03
2.076701e+00 -2.885875e+01 -2.485548e-01 -2.049192e-01 -5.775493e-03 -5.435408e-03
2.148311e+00 -2.878714e+01 -2.434387e-01 -1.998396e-01 -5.738970e-03 -5.411043e-03
2.219922e+00 -2.871553e+01 -2.491236e-01 -2.055326e-01 -5.730938e-03 -5.384932e-03
2.291532e+00 -2.864392e+01 -2.659265e-01 -2.223984e-01 -5.667936e-03 -5.357043e-03
2.363142e+00 -2.857231e+01 -2.948464e-01 -2.513459e-01 -5.640354e-03 -5.327386e-03
2.434753e+00 -2.850070e+01 -3.352027e-01 -2.917617e-01 -5.580839e-03 -5.295978e-03
2.506363e+00 -2.842909e+01 -3.838250e-01 -3.404334e-01 -5.531486e-03 -5.262926e-03
2.577974e+00 -2.835748e+01 -4.385328e-01 -3.951980e-01 -5.474623e-03 -5.228521e-03
2.649584e+00 -2.828587e+01 -4.963468e-01 -4.530692e-01 -5.417492e-03 -5.192188e-03
2.721194e+00 -2.821426e+01 -5.555265e-01 -5.128140e-01 -4.852321e-03 -5.154407e-03
2.792805e+00 -2.814265e+01 -6.151064e-01 -5.724587e-01 -4.787531e-03 -5.114033e-03
2.864415e+00 -2.807104e+01 -6.714160e-01 -6.288294e-01 -4.726496e-03 -5.071077e-03
2.936025e+00 -2.799943e+01 -7.197762e-01 -6.772559e-01 -4.660215e-03 -5.026891e-03
3.007636e+00 -2.792782e+01 -7.558529e-01 -7.133935e-01 -4.599240e-03 -4.980864e-03
3.079246e+00 -2.785621e+01 -7.768384e-01 -7.344347e-01 -4.543629e-03 -4.932889e-03
3.150857e+00 -2.778460e+01 -7.814332e-01 -7.390821e-01 -4.490998e-03 -4.882831e-03
3.222467e+00 -2.771299e+01 -7.693837e-01 -7.270762e-01 -4.447307e-03 -4.830673e-03
3.294077e+00 -2.764138e+01 -7.413668e-01 -6.991039e-01 -4.402783e-03 -4.776458e-03
3.365688e+00 -2.756977e+01 -6.992838e-01 -6.570564e-01 -4.367258e-03 -4.720450e-03
3.437298e+00 -2.749816e+01 -6.466933e-01 -6.045025e-01 -4.330721e-03 -4.662576e-03
3.508909e+00 -2.742655e+01 -5.882751e-01 -5.461150e-01 -4.299905e-03 -4.602865e-03
3.580519e+00 -2.735494e+01 -5.283280e-01 -4.860051e-01 -4.462745e-03 -4.541377e-03
3.652129e+00 -2.728333e+01 -4.696322e-01 -4.270481e-01 -4.723992e-03 -4.477961e-03
3.723740e+00 -2.721171e+01 -4.127597e-01 -3.702174e-01 -4.682120e-03 -4.414018e-03
3.795350e+00 -2.714010e+01 -3.602414e-01 -3.177441e-01 -4.637178e-03 -4.348480e-03
3.866960e+00 -2.706849e+01 -3.148431e-01 -2.723941e-01 -4.588809e-03 -4.279718e-03
3.938571e+00 -2.699688e+01 -2.790361e-01 -2.366358e-01 -4.540097e-03 -4.209096e-03
4.010181e+00 -2.692527e+01 -2.554227e-01 -2.131045e-01 -4.458111e-03 -4.136808e-03
4.081792e+00 -2.685366e+01 -2.434296e-01 -2.012053e-01 -4.364099e-03 -4.062964e-03
4.153402e+00 -2.678205e+01 -2.424089e-01 -2.002558e-01 -4.292991e-03 -3.987313e-03
4.225012e+00 -2.671044e+01 -2.520581e-01 -2.099440e-01 -4.254010e-03 -3.909991e-03
4.296623e+00 -2.663883e+01 -2.714729e-01 -2.294553e-01 -4.157480e-03 -3.826322e-03
4.368233e+00 -2.656722e+01 -2.983681e-01 -2.564234e-01 -4.084494e-03 -3.748011e-03
4.439843e+00 -2.649561e+01 -3.286535e-01 -2.867970e-01 -3.996398e-03 -3.668375e-03
4.511454e+00 -2.642400e+01 -3.572317e-01 -3.154606e-01 -3.910955e-03 -3.587567e-03
4.583064e+00 -2.635239e+01 -3.796363e-01 -3.379477e-01 -3.828522e-03 -3.505882e-03
4.654675e+00 -2.628078e+01 -3.927103e-01 -3.511117e-01 -3.738489e-03 -3.423344e-03
4.726285e+00 -2.620917e+01 -3.945544e-01 -3.530557e-01 -3.638592e-03 -3.340092e-03
4.797895e+00 -2.613756e+01 -3.848580e-01 -3.434685e-01 -3.529277e-03 -3.256214e-03
4.869506e+00 -2.606595e+01 -3.650543e-01 -3.237760e-01 -3.418114e-03 -3.171897e-03
4.941116e+00 -2.599434e+01 -3.378850e-01 -2.967142e-01 -3.310677e-03 -3.087326e-03
5.012726e+00 -2.592273e+01 -3.073598e-01 -2.662928e-01 -3.206816e-03 -3.002593e-03
5.084337e+00 -2.585112e+01 -2.785571e-01 -2.375565e-01 -3.140401e-03 -2.917737e-03
5.155947e+00 -2.577951e+01 -2.560223e-01 -2.151629e-01 -2.999332e-03 -2.832908e-03
5.227558e+00 -2.570790e+01 -2.427815e-01 -2.019594e-01 -2.961975e-03 -2.744499e-03
5.299168e+00 -2.563629e+01 -2.399513e-01 -1.992359e-01 -2.855312e-03 -2.652712e-03
5.370778e+00 -2.556468e+01 -2.479171e-01 -2.073515e-01 -2.705391e-03 -2.560645e-03
5.442389e+00 -2.549307e+01 -2.672341e-01 -2.268134e-01 -2.560567e-03 -2.468388e-03
5.513999e+00 -2.542146e+01 -2.988217e-01 -2.585019e-01 -2.459701e-03 -2.375974e-03
5.585609e+00 -2.534985e+01 -3.411830e-01 -3.009912e-01 -2.331700e-03 -2.283672e-03
5.657220e+00 -2.527823e+01 -3.913271e-01 -3.512641e-01 -2.202835e-03 -2.191281e-03
5.728830e+00 -2.520662e+01 -4.469103e-01 -4.069777e-01 -2.072480e-03 -2.099356e-03
5.800441e+00 -2.513501e+01 -5.049301e-01 -4.653339e-01 -1.736041e-03 -2.007199e-03
5.872051e+00 -2.506340e+01 -5.645167e-01 -5.252499e-01 -1.406636e-03 -1.913653e-03
5.943661e+00 -2.499179e+01 -6.237165e-01 -5.845729e-01 -1.283552e-03 -1.820268e-03
6.015272e+00 -2.492018e+01 -6.786684e-01 -6.396373e-01 -1.170959e-03 -1.725876e-03
6.086882e+00 -2.484857e+01 -7.246320e-01 -6.857058e-01 -1.066055e-03 -1.631158e-03
6.158492e+00 -2.477696e+01 -7.575355e-01 -7.187078e-01 -9.675883e-04 -1.536275e-03
6.230103e+00 -2.470535e+01 -7.749501e-01 -7.362095e-01 -8.805059e-04 -1.441271e-03
6.301713e+00 -2.463374e+01 -7.758337e-01 -7.371732e-01 -8.003972e-04 -1.346141e-03
6.373324e+00 -2.456213e+01 -7.601393e-01 -7.215418e-01 -7.373355e-04 -1.250922e-03
6.444934e+00 -2.449052e+01 -7.287686e-01 -6.902268e-01 -6.816648e-04 -1.155656e-03
6.516544e+00 -2.441891e+01 -6.839710e-01 -6.454719e-01 -6.389879e-04 -1.060336e-03
6.588155e+00 -2.434730e+01 -6.296458e-01 -5.911886e-01 -5.970858e-04 -9.649357e-04
6.659765e+00 -2.427569e+01 -5.705351e-01 -5.321076e-01 -5.674027e-04 -8.695520e-04
6.731375e+00 -2.420408e+01 -5.106291e-01 -4.721962e-01 -5.727671e-04 -7.738628e-04
6.802986e+00 -2.413247e+01 -4.521537e-01 -4.136083e-01 -6.853603e-04 -6.798656e-04
6.874596e+00 -2.406086e+01 -3.959271e-01 -3.574358e-01 -6.311797e-04 -5.837714e-04
6.946207e+00 -2.398925e+01 -3.447674e-01 -3.063294e-01 -5.778633e-04 -4.871841e-04
7.017817e+00 -2.391764e+01 -3.011521e-01 -2.627693e-01 -5.225800e-04 -3.911251e-04
7.089427e+00 -2.384603e+01 -2.679069e-01 -2.295679e-01 -4.788004e-04 -2.945019e-04
7.161038e+00 -2.377442e+01 -2.469132e-01 -2.086601e-01 -3.929250e-04 -1.977094e-04
7.232648e+00 -2.370281e+01 -2.373759e-01 -1.991964e-01 -3.194027e-04 -1.006433e-04
7.304259e+00 -2.363120e+01 -2.387043e-01 -2.006061e-01 -2.381019e-04 -3.079939e-06
7.375869e+00 -2.355959e+01 -2.505607e-01 -2.125626e-01 -1.379661e-04 9.503947e-05
7.447479e+00 -2.348798e+01 -2.719000e-01 -2.339913e-01 -4.855916e-05 1.856880e-04
7.519090e+00 -2.341636e+01 -2.999247e-01 -2.621334e-01 6.878749e-05 2.729817e-04
7.590700e+00 -2.334475e+01 -3.302504e-01 -2.925614e-01 1.711585e-04 3.610570e-04
7.662310e+00 -2.327314e+01 -3.577663e-01 -3.201701e-01 2.639033e-04 4.501768e-04
7.733921e+00 -2.320153e+01 -3.783059e-01 -3.407974e-01 3.516711e-04 5.405104e-04
7.805531e+00 -2.312992e+01 -3.889936e-01 -3.515807e-01 4.472174e-04 6.319141e-04
7.877142e+00 -2.305831e+01 -3.882425e-01 -3.509334e-01 5.510487e-04 7.250355e-04
7.948752e+00 -2.298670e+01 -3.761501e-01 -3.389524e-01 6.624199e-04 8.199247e-04
8.020362e+00 -2.291509e+01 -3.544588e-01 -3.173746e-01 7.759966e-04 9.168947e-04
8.091973e+00 -2.284348e+01 -3.261665e-01 -2.891933e-01 8.869208e-04 1.016188e-03
8.163583e+00 -2.277187e+01 -2.955800e-01 -2.587099e-01 9.900667e-04 1.118129e-03
8.235193e+00 -2.270026e+01 -2.678144e-01 -2.310242e-01 1.069922e-03 1.222549e-03
8.306804e+00 -2.262865e+01 -2.471688e-01 -2.104452e-01 1.136545e-03 1.329868e-03
8.378414e+00 -2.255704e+01 -2.361038e-01 -1.995098e-01 1.266170e-03 1.445652e-03
8.450025e+00 -2.248543e+01 -2.356346e-01 -1.991690e-01 1.394529e-03 1.567808e-03
8.521635e+00 -2.241382e+01 -2.460798e-01 -2.097409e-01 1.521204e-03 1.692371e-03
8.593245e+00 -2.234221e+01 -2.680313e-01 -2.318621e-01 1.690853e-03 1.819587e-03
8.664856e+00 -2.227060e+01 -3.022818e-01 -2.662209e-01 1.799170e-03 1.949553e-03
8.736466e+00 -2.219899e+01 -3.465393e-01 -3.106184e-01 1.939211e-03 2.082706e-03
8.808076e+00 -2.212738e+01 -3.981541e-01 -3.623839e-01 2.089951e-03 2.220197e-03
8.879687e+00 -2.205577e+01 -4.545086e-01 -4.188932e-01 2.244774e-03 2.360422e-03
8.951297e+00 -2.198416e+01 -5.132831e-01 -4.776755e-01 2.252493e-03 2.503328e-03
9.022908e+00 -2.191255e+01 -5.730600e-01 -5.376342e-01 2.434287e-03 2.646985e-03
9.094518e+00 -2.184094e+01 -6.317222e-01 -5.964538e-01 2.591763e-03 2.792967e-03
9.166128e+00 -2.176933e+01 -6.851031e-01 -6.499932e-01 2.750311e-03 2.940873e-03
9.237739e+00 -2.169772e+01 -7.284862e-01 -6.935347e-01 2.908621e-03 3.091348e-03
9.309349e+00 -2.162611e+01 -7.581309e-01 -7.233250e-01 3.054176e-03 3.244482e-03
9.380959e+00 -2.155450e+01 -7.719483e-01 -7.373050e-01 3.216837e-03 3.400273e-03
9.452570e+00 -2.148288e+01 -7.691432e-01 -7.346578e-01 3.374729e-03 3.558739e-03
9.524180e+00 -2.141127e+01 -7.498713e-01 -7.155405e-01 3.529344e-03 3.719897e-03
9.595791e+00 -2.133966e+01 -7.152784e-01 -6.811055e-01 3.687236e-03 3.883758e-03
9.667401e+00 -2.126805e+01 -6.679853e-01 -6.339716e-01 3.846440e-03 4.050371e-03
9.739011e+00 -2.119644e+01 -6.121943e-01 -5.783315e-01 3.997359e-03 4.219787e-03
9.810622e+00 -2.112483e+01 -5.526215e-01 -5.189160e-01 4.154656e-03 4.392345e-03
9.882232e+00 -2.105322e+01 -4.926786e-01 -4.593402e-01 4.521701e-03 4.567790e-03
9.953842e+00 -2.098161e+01 -4.344476e-01 -4.012769e-01 4.689518e-03 4.747336e-03
1.002545e+01 -2.091000e+01 -3.790548e-01 -3.460442e-01 4.849587e-03 4.928917e-03
1.009706e+01 -2.083839e+01 -3.294114e-01 -2.965710e-01 5.019639e-03 5.112752e-03
1.016867e+01 -2.076678e+01 -2.877637e-01 -2.550995e-01 5.195949e-03 5.299687e-03
1.024028e+01 -2.069517e+01 -2.572261e-01 -2.247459e-01 5.379919e-03 5.487413e-03
1.031189e+01 -2.062356e+01 -2.387807e-01 -2.065773e-01 5.656678e-03 5.677796e-03
1.038350e+01 -2.055195e+01 -2.316777e-01 -1.996680e-01 5.850498e-03 5.870464e-03
1.045512e+01 -2.048034e+01 -2.353855e-01 -2.035751e-01 6.049741e-03 6.065407e-03
1.052673e+01 -2.040873e+01 -2.495773e-01 -2.179002e-01 6.182957e-03 6.262571e-03
1.059834e+01 -2.033712e+01 -2.727228e-01 -2.412373e-01 6.374661e-03 6.457355e-03
1.066995e+01 -2.026551e+01 -3.017135e-01 -2.704300e-01 6.576631e-03 6.655309e-03
1.074156e+01 -2.019390e+01 -3.318668e-01 -3.007987e-01 6.792072e-03 6.855110e-03
1.081317e+01 -2.012229e+01 -3.581603e-01 -3.273020e-01 7.001791e-03 7.056703e-03
1.088478e+01 -2.005068e+01 -3.767391e-01 -3.460855e-01 7.206503e-03 7.259957e-03
1.095639e+01 -1.997907e+01 -3.850069e-01 -3.545665e-01 7.419679e-03 7.464889e-03
1.102800e+01 -1.990746e+01 -3.817288e-01 -3.515107e-01 7.642034e-03 7.670872e-03
1.109961e+01 -1.983585e+01 -3.673919e-01 -3.374040e-01 7.872287e-03 7.877734e-03
1.117122e+01 -1.976424e+01 -3.440256e-01 -3.142724e-01 8.106951e-03 8.085666e-03
1.124283e+01 -1.969263e+01 -3.148859e-01 -2.853670e-01 8.341227e-03 8.294450e-03
1.131444e+01 -1.962101e+01 -2.845580e-01 -2.552805e-01 8.582655e-03 8.503764e-03
1.138605e+01 -1.954940e+01 -2.581183e-01 -2.290476e-01 8.789469e-03 8.713778e-03
1.145766e+01 -1.947779e+01 -2.394601e-01 -2.106366e-01 9.036575e-03 8.924425e-03
1.152927e+01 -1.940618e+01 -2.307976e-01 -2.021932e-01 9.255756e-03 9.137332e-03
1.160088e+01 -1.933457e+01 -2.328105e-01 -2.044336e-01 9.483252e-03 9.350489e-03
1.167249e+01 -1.926296e+01 -2.457881e-01 -2.176743e-01 9.746362e-03 9.564224e-03
1.174410e+01 -1.919135e+01 -2.705911e-01 -2.426818e-01 9.950776e-03 9.778427e-03
1.181571e+01 -1.911974e+01 -3.074578e-01 -2.797737e-01 1.017604e-02 9.993186e-03
1.188732e+01 -1.904813e+01 -3.535630e-01 -3.261195e-01 1.041660e-02 1.020901e-02
1.195893e+01 -1.897652e+01 -4.065826e-01 -3.793899e-01 1.066745e-02 1.042211e-02
1.203054e+01 -1.890491e+01 -4.636379e-01 -4.366977e-01 1.091999e-02 1.063581e-02
1.210215e+01 -1.883330e+01 -5.229880e-01 -4.959509e-01 1.082299e-02 1.085000e-02
1.217376e+01 -1.876169e+01 -5.828496e-01 -5.561337e-01 1.114425e-02 1.106645e-02
1.224537e+01 -1.869008e+01 -6.408010e-01 -6.143239e-01 1.138303e-02 1.128393e-02
1.231698e+01 -1.861847e+01 -6.924215e-01 -6.661817e-01 1.162038e-02 1.150203e-02
1.238860e+01 -1.854686e+01 -7.330875e-01 -7.070792e-01 1.185182e-02 1.172062e-02
1.246021e+01 -1.847525e+01 -7.594137e-01 -7.336248e-01 1.207117e-02 1.193964e-02
1.253182e+01 -1.840364e+01 -7.696555e-01 -7.440754e-01 1.228008e-02 1.215930e-02
1.260343e+01 -1.833203e+01 -7.632339e-01 -7.378504e-01 1.247666e-02 1.237960e-02
1.267504e+01 -1.826042e+01 -7.405059e-01 -7.153242e-01 1.267836e-02 1.260068e-02
1.274665e+01 -1.818881e+01 -7.028978e-01 -6.779114e-01 1.287374e-02 1.282266e-02
1.281826e+01 -1.811720e+01 -6.534092e-01 -6.286053e-01 1.305625e-02 1.304532e-02
1.288987e+01 -1.804559e+01 -5.964730e-01 -5.718509e-01 1.323799e-02 1.326867e-02
1.296148e+01 -1.797398e+01 -5.367045e-01 -5.122675e-01 1.342312e-02 1.349266e-02
1.303309e+01 -1.790237e+01 -4.769942e-01 -4.530237e-01 1.388961e-02 1.371842e-02
1.310470e+01 -1.783076e+01 -4.193126e-01 -3.955209e-01 1.406843e-02 1.394509e-02
1.317631e+01 -1.775915e+01 -3.649947e-01 -3.413885e-01 1.425392e-02 1.417317e-02
1.324792e+01 -1.768753e+01 -3.170319e-01 -2.936164e-01 1.444456e-02 1.440261e-02
1.331953e+01 -1.761592e+01 -2.775954e-01 -2.543806e-01 1.464534e-02 1.463338e-02
1.339114e+01 -1.754431e+01 -2.498106e-01 -2.268265e-01 1.487601e-02 1.486521e-02
1.346275e+01 -1.747270e+01 -2.341031e-01 -2.112762e-01 1.503317e-02 1.509886e-02
1.353436e+01 -1.740109e+01 -2.294372e-01 -2.068305e-01 1.525343e-02 1.533400e-02
1.360597e+01 -1.732948e+01 -2.355113e-01 -2.131251e-01 1.547389e-02 1.557047e-02
1.367758e+01 -1.725787e+01 -2.517943e-01 -2.296411e-01 1.570699e-02 1.580861e-02
1.374919e+01 -1.718626e+01 -2.765512e-01 -2.546347e-01 1.594359e-02 1.605101e-02
1.382080e+01 -1.711465e+01 -3.062244e-01 -2.845373e-01 1.617304e-02 1.629317e-02
1.389241e+01 -1.704304e+01 -3.358993e-01 -3.144493e-01 1.641012e-02 1.653700e-02
1.396402e+01 -1.697143e+01 -3.607480e-01 -3.395267e-01 1.663885e-02 1.678273e-02
1.403563e+01 -1.689982e+01 -3.772185e-01 -3.562298e-01 1.687140e-02 1.703053e-02
1.410724e+01 -1.682821e+01 -3.830053e-01 -3.622581e-01 1.711300e-02 1.728182e-02
1.417885e+01 -1.675660e+01 -3.772314e-01 -3.567406e-01 1.736930e-02 1.753671e-02
1.425047e+01 -1.668499e+01 -3.607610e-01 -3.405405e-01 1.763961e-02 1.779547e-02
1.432208e+01 -1.661338e+01 -3.358988e-01 -3.159427e-01 1.790405e-02 1.805792e-02
1.439369e+01 -1.654177e+01 -3.061833e-01 -2.864916e-01 1.816845e-02 1.832406e-02
1.446530e+01 -1.647016e+01 -2.764416e-01 -2.570199e-01 1.843843e-02 1.859421e-02
1.453691e+01 -1.639855e+01 -2.515797e-01 -2.324424e-01 1.872281e-02 1.886826e-02
1.460852e+01 -1.632694e+01 -2.351609e-01 -2.163107e-01 1.900989e-02 1.914617e-02
1.468013e+01 -1.625533e+01 -2.289586e-01 -2.103899e-01 1.929146e-02 1.942461e-02
1.475174e+01 -1.618372e+01 -2.334849e-01 -2.152032e-01 1.957851e-02 1.970732e-02
1.482335e+01 -1.611211e+01 -2.490655e-01 -2.311056e-01 1.990024e-02 1.999420e-02
1.489496e+01 -1.604050e+01 -2.766931e-01 -2.589843e-01 2.015135e-02 2.028459e-02
1.496657e+01 -1.596889e+01 -3.159544e-01 -2.985508e-01 2.045662e-02 2.057819e-02
1.503818e+01 -1.589728e+01 -3.637506e-01 -3.466532e-01 2.076266e-02 2.087515e-02
1.510979e+01 -1.582566e+01 -4.179148e-01 -4.011269e-01 2.107221e-02 2.117584e-02
1.518140e+01 -1.575405e+01 -4.754547e-01 -4.589927e-01 2.139816e-02 2.147931e-02
1.525301e+01 -1.568244e+01 -5.349597e-01 -5.185882e-01 2.148870e-02 2.178545e-02
1.532462e+01 -1.561083e+01 -5.946382e-01 -5.785774e-01 2.179930e-02 2.209299e-02
1.539623e+01 -1.553922e+01 -6.515418e-01 -6.357931e-01 2.211145e-02 2.240217e-02
1.546784e+01 -1.546761e+01 -7.010635e-01 -6.856357e-01 2.243230e-02 2.271438e-02
1.553945e+01 -1.539600e+01 -7.387724e-01 -7.236675e-01 2.275524e-02 2.302991e-02
1.561106e+01 -1.532439e+01 -7.616663e-01 -7.469339e-01 2.312777e-02 2.334886e-02
1.568267e+01 -1.525278e+01 -7.683052e-01 -7.539404e-01 2.349535e-02 2.367077e-02
1.575428e+01 -1.518117e+01 -7.583325e-01 -7.443346e-01 2.386222e-02 2.399491e-02
1.582589e+01 -1.510956e+01 -7.323121e-01 -7.186781e-01 2.422616e-02 2.432022e-02
1.589750e+01 -1.503795e+01 -6.919720e-01 -6.786958e-01 2.458391e-02 2.464548e-02
1.596911e+01 -1.496634e+01 -6.406740e-01 -6.277567e-01 2.494279e-02 2.497050e-02
1.604072e+01 -1.489473e+01 -5.830280e-01 -5.704640e-01 2.529607e-02 2.529562e-02
1.611233e+01 -1.482312e+01 -5.234500e-01 -5.112411e-01 2.565125e-02 2.562208e-02
1.618395e+01 -1.475151e+01 -4.644977e-01 -4.527786e-01 2.614102e-02 2.595110e-02
1.625556e+01 -1.467990e+01 -4.076543e-01 -3.963016e-01 2.650741e-02 2.628271e-02
1.632717e+01 -1.460829e+01 -3.547850e-01 -3.438018e-01 2.687687e-02 2.661725e-02
1.639878e+01 -1.453668e+01 -3.087582e-01 -2.981198e-01 2.722180e-02 2.695490e-02
1.647039e+01 -1.446507e+01 -2.718751e-01 -2.615786e-01 2.756367e-02 2.729497e-02
1.654200e+01 -1.439346e+01 -2.469528e-01 -2.370350e-01 2.794232e-02 2.763883e-02
1.661361e+01 -1.432185e+01 -2.337607e-01 -2.241637e-01 2.826317e-02 2.798507e-02
1.668522e+01 -1.425024e+01 -2.314138e-01 -2.221599e-01 2.860622e-02 2.833367e-02
1.675683e+01 -1.417863e+01 -2.396531e-01 -2.307372e-01 2.894426e-02 2.868681e-02
1.682844e+01 -1.410702e+01 -2.579654e-01 -2.493438e-01 2.923845e-02 2.904224e-02
1.690005e+01 -1.403541e+01 -2.843784e-01 -2.760660e-01 2.954770e-02 2.940406e-02
1.697166e+01 -1.396380e+01 -3.152444e-01 -3.072945e-01 2.991018e-02 2.976662e-02
1.704327e+01 -1.389218e+01 -3.456312e-01 -3.380647e-01 3.029356e-02 3.012921e-02
1.711488e+01 -1.382057e+01 -3.708872e-01 -3.636995e-01 3.067246e-02 3.049129e-02
1.718649e+01 -1.374896e+01 -3.876843e-01 -3.808597e-01 3.103555e-02 3.085364e-02
1.725810e+01 -1.367735e+01 -3.939186e-01 -3.874338e-01 3.137532e-02 3.121780e-02
1.732971e+01 -1.360574e+01 -3.889746e-01 -3.827975e-01 3.168303e-02 3.158420e-02
1.740132e+01 -1.353413e+01 -3.739865e-01 -3.680770e-01 3.195066e-02 3.195337e-02
1.747293e+01 -1.346252e+01 -3.515052e-01 -3.458503e-01 3.220526e-02 3.232509e-02
1.754454e+01 -1.339091e+01 -3.253625e-01 -3.199759e-01 3.247354e-02 3.269881e-02
1.761615e+01 -1.331930e+01 -3.006160e-01 -2.955585e-01 3.280256e-02 3.307523e-02
1.768776e+01 -1.324769e+01 -2.822129e-01 -2.775528e-01 3.320003e-02 3.345230e-02
1.775937e+01 -1.317608e+01 -2.737835e-01 -2.695238e-01 3.360042e-02 3.383255e-02
1.783098e+01 -1.310447e+01 -2.774069e-01 -2.735582e-01 3.401143e-02 3.421294e-02
1.790259e+01 -1.303286e+01 -2.941058e-01 -2.906807e-01 3.443498e-02 3.459667e-02
1.797420e+01 -1.296125e+01 -3.241865e-01 -3.211897e-01 3.486330e-02 3.498395e-02
1.804582e+01 -1.288964e+01 -3.650581e-01 -3.624794e-01 3.528136e-02 3.537773e-02
1.811743e+01 -1.281803e+01 -4.138806e-01 -4.117116e-01 3.569115e-02 3.577587e-02
1.818904e+01 -1.274642e+01 -4.678568e-01 -4.660977e-01 3.610105e-02 3.617859e-02
1.826065e+01 -1.267481e+01 -5.244087e-01 -5.231591e-01 3.661052e-02 3.658623e-02
1.833226e+01 -1.260320e+01 -5.823449e-01 -5.815219e-01 3.703711e-02 3.699831e-02
1.840387e+01 -1.253159e+01 -6.393404e-01 -6.388887e-01 3.740839e-02 3.741510e-02
1.847548e+01 -1.245998e+01 -6.912011e-01 -6.910930e-01 3.775207e-02 3.783676e-02
1.854709e+01 -1.238837e+01 -7.331996e-01 -7.334049e-01 3.806547e-02 3.826300e-02
1.861870e+01 -1.231676e+01 -7.615809e-01 -7.620844e-01 3.836367e-02 3.869479e-02
1.869031e+01 -1.224515e+01 -7.742739e-01 -7.751127e-01 3.869900e-02 3.913193e-02
1.876192e+01 -1.217354e+01 -7.704612e-01 -7.717518e-01 3.915069e-02 3.957508e-02
1.883353e+01 -1.210193e+01 -7.502818e-01 -7.520384e-01 3.961680e-02 4.002399e-02
1.890514e+01 -1.203031e+01 -7.148706e-01 -7.171161e-01 4.010561e-02 4.047529e-02
1.897675e+01 -1.195870e+01 -6.668252e-01 -6.695471e-01 4.058203e-02 4.092555e-02
1.904836e+01 -1.188709e+01 -6.102981e-01 -6.134657e-01 4.102770e-02 4.137253e-02
1.911997e+01 -1.181548e+01 -5.499470e-01 -5.535921e-01 4.150531e-02 4.181705e-02
1.919158e+01 -1.174387e+01 -4.893631e-01 -4.933900e-01 4.188705e-02 4.226239e-02
